key,type,item,english,translation,notes
ui_default_view_343256a,string,,Default view,Standardvisning,
ui_default_weather_entity_588d455,string,,Default weather entity,Standard vejrentitet,
ui_defrosting_c3b2817,string,,Defrosting,Optøning,
ui_delete_0c6013a,string,,"Delete ""%1$s""?","Vil du slette ""%1$s""?",keep %1$s
ui_delete_137cdc2,string,,Delete %1$s?,Vil du slette %1$s?,keep %1$s
ui_delete_automation_442d61c,string,,Delete automation?,Vil du slette automatisering?,
ui_delete_f6fdbe4,string,,Delete,Slet,
ui_delete_floor_07c4a91,string,,Delete floor,Slet etage,
ui_delivered_eea956c,string,,Delivered,Leveret,
ui_demo_mode_a85b728,string,,Demo mode,Demo-tilstand,
ui_description_55f8ebc,string,,Description,Beskrivelse,
ui_details_dc3decb,string,,Details,Detaljer,
ui_detected_carbon_intensity_9983458,string,,Detected carbon intensity,Detekteret kulstofintensitet,
ui_device_8c01559,string,,Device: %1$s,Enhed: %1$s,keep %1$s
ui_device_a5a74a6,string,,Device,Enhed,
ui_device_details_39c277d,string,,Device details,Enhedsdetaljer,
ui_device_details_eb36018,string,,DEVICE DETAILS,ENHEDSDETALJER,
ui_device_energy_79de3d8,string,,Device energy,Enhedens energi,
ui_device_helpers_6a8b199,string,,Device & helpers,Apparat og hjælpere,
ui_device_name_79d7a15,string,,Device name,Enhedens navn,
ui_device_tracker_and_geocoded_location_f9e2d34,string,,Device tracker and geocoded location,Enhedssporing og geokodet placering,
ui_devices_728190e,string,,devices,enheder,
ui_devices_df485c8,string,,Devices,Enheder,
ui_dialog_control_63e18cf,string,,Dialog control,Dialog kontrol,
ui_direction_5a47d4d,string,,Direction —,Retning -,
ui_disable_battery_optimization_d3201bf,string,,Disable Battery Optimization,Deaktiver batterioptimering,
ui_disarmed_aaa4d9e,string,,Disarmed,Afvæbnet,
ui_discovered_acbb9e0,string,,Discovered,Opdaget,
ui_dismiss_70afe9e,string,,Dismiss,Afskedige,
ui_display_574ff9b,string,,Display,Vise,
ui_display_linked_entities_and_dialog_layout_e6987f9,string,,"Display, linked entities, and dialog layout","Display, sammenkædede enheder og dialoglayout",
ui_display_mode_627bc30,string,,Display mode,Visningstilstand,
ui_display_order_5f1293a,string,,Display order,Vis rækkefølge,
ui_done_e9b450d,string,,Done,Færdig,
ui_door_locked_4b46012,string,,Door\nLocked,Dør\nLåst,\n = line break
ui_door_open_74899a4,string,,Door\nOpen,Dør\nÅbn,\n = line break
ui_door_sensor_turns_lock_card_red_when_open_9bc1372,string,,Door sensor (turns lock card red when open),"Dørsensor (gør låsekortet rødt, når det er åbent)",
ui_door_sensors_a7bb309,string,,Door sensors,Dørsensorer,
ui_double_tap_a268e89,string,,Double tap,Dobbelttryk,
ui_drag_horizontally_across_the_full_button_547ea8c,string,,Drag horizontally across the full button,Træk vandret hen over hele knappen,
ui_drag_to_reorder_use_the_eye_button_to_hide_cd28b4c,string,,Drag to reorder. Use the eye button to hide an item or schedule when it shows.,"Træk for at omarrangere. Brug øjeknappen til at skjule et element eller tidsplan, når det vises.",
ui_drag_to_set_the_order_cameras_appear_on_the_7bcb4f5,string,,Drag to set the order cameras appear on the Security view.,"Træk for at indstille rækkefølgen, kameraer vises i Sikkerhedsvisningen.",
ui_drag_to_set_the_order_the_cards_appear_below_b6a92e4,string,,Drag to set the order the cards appear below the house on the Energy view.,"Træk for at indstille den rækkefølge, kortene vises under huset i energivisningen.",
ui_drag_to_set_the_order_thermostats_and_ac_units_62d49e7,string,,Drag to set the order thermostats and AC units appear on the Climate view.,"Træk for at indstille rækkefølgen, termostater og AC-enheder vises i klimavisningen.",
ui_drying_7ea61a9,string,,Drying,Tørring,
ui_e_e0184ad,string,,E,E,
ui_each_group_controls_one_part_of_this_page_286a40b,string,,Each group controls one part of this page,Hver gruppe kontrollerer en del af denne side,
ui_each_home_keeps_its_own_login_dashboard_notification_conne_c261f94,string,,"Each home keeps its own login, dashboard, notification connection, and location registration","Hvert hjem beholder sit eget login, dashboard, meddelelsesforbindelse og lokationsregistrering",
ui_edit_5301648,string,,Edit,Redigere,
ui_edit_entities_485ee65,string,,Edit entities,Rediger enheder,
ui_edit_page_17e45f8,string,,Edit page,Rediger side,
ui_edit_sensors_6c38d51,string,,Edit sensors,Rediger sensorer,
ui_effects_8f25a85,string,,Effects,Effekter,
ui_electricity_925cf7f,string,,Electricity,Elektricitet,
ui_electricity_total_c81c63f,string,,Electricity Total,Elektricitet i alt,
ui_elevation_a514da1,string,,Elevation,Højde,
ui_empty_3159fe4,string,,Empty,Tom,
ui_empty_bin_0cbe2d7,string,,Empty bin,Tom skraldespand,
ui_empty_bin_bcf05c4,string,,Empty bin: %1$s,Tom beholder: %1$s,keep %1$s
ui_empty_bin_optional_fallback_e40b857,string,,Empty bin (optional fallback),Tøm skraldespand (valgfrit alternativ),
ui_empty_iframe_open_its_settings_in_edit_mode_and_c17ba2f,string,,Empty iFrame — open its settings in edit mode and enter a web address.,"Tom iFrame — åbn dens indstillinger i redigeringstilstand, og indtast en webadresse.",
ui_empty_markdown_widget_open_its_settings_in_edit_mode_b65072d,string,,Empty markdown widget — open its settings in edit mode to write content.,Tom markdown-widget — åbn dens indstillinger i redigeringstilstand for at skrive indhold.,
ui_empty_stack_79d38d5,string,,Empty Stack,Tom stak,
ui_enable_cloud_backup_32fe82b,string,,Enable cloud backup,Aktiver cloud backup,
ui_enable_home_assistant_backup_bd7cf62,string,,Enable Home Assistant backup,Aktiver Home Assistant backup,don't translate Home Assistant
ui_enable_the_features_hki_7_may_use_in_the_52e596d,string,,Enable the features HKI 7 may use in the background,Aktiver de funktioner HKI 7 kan bruge i baggrunden,don't translate HKI 7
ui_enabled_e22fb09,string,,ENABLED,AKTIVERET,
ui_end_2a002eb,string,,End: %1$s,Slut: %1$s,keep %1$s
ui_energy_437bcb1,string,,Energy,Energi,
ui_energy_cards_c84abda,string,,Energy Cards,Energikort,
ui_energy_counters_imported_from_home_assistant_s_energy_dash_9dd23f9,string,,Energy counters imported from Home Assistant's Energy dashboard.,Energitællere importeret fra Home Assistants energi-dashboard.,don't translate Home Assistant
ui_energy_stack_cards_5ac4b4c,string,,Energy Stack Cards,Energy Stack-kort,
ui_energyscene_374cbbb,string,,energyScene,energiScene,
ui_enter_a_pin_4e6a960,string,,Enter a PIN,Indtast en pinkode,
ui_enter_a_valid_json_object_00d1e89,string,,Enter a valid JSON object,Indtast et gyldigt JSON-objekt,
ui_enter_an_address_manually_5eda99d,string,,Enter an address manually,Indtast en adresse manuelt,
ui_enter_code_ab45ae5,string,,Enter code,Indtast kode,
ui_enter_http_url_relative_path_or_webrtc_id_e_bb736eb,string,,"Enter HTTP URL, relative path, or WebRTC ID (e.g., poort_hd)","Indtast HTTP URL, relativ sti eller WebRTC ID (f.eks. poort_hd)",
ui_enter_http_url_relative_path_or_webrtc_path_e_41da8c2,string,,"Enter HTTP URL, relative path, or WebRTC path (e.g., url: poort_hd)","Indtast HTTP URL, relativ sti eller WebRTC-sti (f.eks. url: poort_hd)",
ui_enter_the_same_data_object_home_assistant_shows_in_f7e27af,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Indtast det samme dataobjekt Home Assistant viser i YAML. JSON bruges her, så værdier bevarer deres nøjagtige type.",don't translate Home Assistant
ui_entities_390082d,string,,Entities · %1$s,Enheder · %1$s,keep %1$s
ui_entities_6510c2f,string,,Entities (%1$s),Enheder (%1$s),keep %1$s
ui_entities_9d88f3c,string,,entities,enheder,
ui_entities_appearance_and_interactions_b90b013,string,,"Entities, appearance, and interactions","Entiteter, udseende og interaktioner",
ui_entities_f7638a2,string,,Entities,Enheder,
ui_entities_that_signal_activity_or_safety_states_769b862,string,,Entities that signal activity or safety states,"Enheder, der signalerer aktivitet eller sikkerhedstilstande",
ui_entity_icons_gently_glow_spin_or_pulse_while_the_b3a8910,string,,"Entity icons gently glow, spin, or pulse while the device is on. Only active devices animate.","Entitetsikoner lyser blidt, drejer eller pulserer, mens enheden er tændt. Kun aktive enheder animerer.",
ui_entity_integrations_852a3e0,string,,Entity integrations,Entitetsintegrationer,
ui_entity_name_9543eb8,string,,Entity name,Enhedens navn,
ui_entity_picture_0569c68,string,,Entity picture,Enhedsbillede,
ui_entity_unavailable_3974ddb,string,,Entity unavailable,Enheden er ikke tilgængelig,
ui_event_ad8919a,string,,Event,Tilfælde,
ui_every_contribution_helps_and_payment_is_never_required_1bc44f2,string,,"Every contribution helps, and payment is never required","Ethvert bidrag hjælper, og betaling er aldrig påkrævet",
ui_everyday_navigation_e2f1711,string,,Everyday navigation,Daglig navigation,
ui_everyone_c756f6a,string,,Everyone,Alle sammen,
ui_exact_text_or_number_reported_by_home_assistant_00e5cc6,string,,Exact text or number reported by Home Assistant,Præcis tekst eller nummer rapporteret af Home Assistant,don't translate Home Assistant
ui_example_com_or_https_8381ca6,string,,example.com or https://…,example.com eller https://...,
ui_existing_camera_5fb3653,string,,Existing Camera,Eksisterende kamera,
ui_exit_demo_mode_ab94122,string,,Exit Demo Mode,Afslut demotilstand,
ui_exit_full_screen_3d9afda,string,,Exit full screen,Afslut fuld skærm,
ui_exiting_removes_the_sample_home_and_returns_to_the_05548e1,string,,"Exiting removes the sample home and returns to the welcome screen, where you can connect a real Home Assistant server.","Hvis du afslutter, fjernes prøvens hjem og vender tilbage til velkomstskærmen, hvor du kan tilslutte en rigtig Home Assistant-server.",don't translate Home Assistant
ui_expected_delivery_78d54b2,string,,Expected delivery,Forventet levering,
ui_expected_today_4af5600,string,,Expected today,Forventet i dag,
ui_external_url_or_nabu_casa_url_d2e1eed,string,,External URL or Nabu Casa URL,Ekstern URL eller Nabu Casa URL,don't translate Nabu Casa
ui_family_sharing_160fddb,string,,Family Sharing,Familiedeling,
ui_family_sharing_settings_are_controlled_by_a_home_assistant_cdb35a2,string,,Family Sharing settings are controlled by a Home Assistant admin. You can use a dashboard shared with you below.,"Indstillinger for familiedeling styres af en Home Assistant-administrator. Du kan bruge et dashboard, der deles med dig nedenfor.",don't translate Home Assistant
ui_fan_ec38406,string,,Fan,Ventilator,
ui_fan_modes_fbaa3df,string,,Fan & modes,Ventilator og tilstande,
ui_fans_73d38db,string,,Fans,Fans,
ui_fetch_climate_entities_from_home_assistant_again_a65f837,string,,Fetch climate entities from Home Assistant again.,Hent klimaenheder fra Home Assistant igen.,don't translate Home Assistant
ui_fetch_rooms_floors_and_their_entities_from_home_assistant_0d84305,string,,"Fetch rooms, floors, and their entities from Home Assistant again.","Hent værelser, etager og deres enheder fra Home Assistant igen.",don't translate Home Assistant
ui_fetch_security_entities_from_home_assistant_again_577b666,string,,Fetch security entities from Home Assistant again.,Hent sikkerhedsenheder fra Home Assistant igen.,don't translate Home Assistant
ui_fetch_the_home_assistant_energy_dashboard_configuration_ag_9180e9b,string,,Fetch the Home Assistant energy dashboard configuration again.,Hent Home Assistant energi-dashboard-konfigurationen igen.,don't translate Home Assistant
ui_find_home_assistant_locally_c992bdf,string,,Find Home Assistant locally,Find Home Assistant lokalt,don't translate Home Assistant
ui_firmware_94fe490,string,,Firmware %1$s,Firmware %1$s,keep %1$s
ui_five_simple_gestures_are_all_you_need_to_get_d4c2675,string,,Five simple gestures are all you need to get around HKI 7.,Fem enkle bevægelser er alt hvad du behøver for at komme rundt HKI 7.,don't translate HKI 7
ui_fixed_tab_10fe998,string,,Fixed tab,Fast fane,
ui_floor_7db82f7,string,,Floor,Etage,
ui_floor_assignment_288a740,string,,Floor assignment,Etageopgave,
ui_floor_name_e9d98d6,string,,Floor name,Etagenavn,
ui_floor_settings_640cb8e,string,,Floor settings,Gulvindstillinger,
ui_flowphase_101d9f0,string,,flowPhase,flowPhase,
ui_flows_1242655,string,,Flows,Strømme,
ui_focused_groups_keep_advanced_options_easy_to_find_44ac86e,string,,Focused groups keep advanced options easy to find,Fokuserede grupper gør det nemt at finde avancerede muligheder,
ui_font_family_54a1848,string,,Font family,Fontfamilie,
ui_font_size_ef89fc7,string,,Font size · %1$s%%,Skriftstørrelse · %1$s%%,keep %1$s
ui_fonts_ffe688a,string,,Fonts,Skrifttyper,
ui_force_high_refresh_rate_214de79,string,,Force high refresh rate,Tving høj opdateringshastighed,
ui_forecast_528bc4b,string,,Forecast,Vejrudsigt,
ui_forecast_entities_c950412,string,,Forecast entities,Prognose enheder,
ui_forget_selection_7864f34,string,,Forget selection,Glem valg,
ui_forward_ba4e722,string,,Forward,Forward,
ui_from_ad3b521,string,,From %1$s,Fra %1$s,keep %1$s
ui_from_state_6c7eaef,string,,From state,Fra staten,
ui_full_changelog_ae838e7,string,,Full changelog,Fuld ændringslog,
ui_full_controls_68749a5,string,,Full controls,Fuld kontrol,
ui_full_day_name_25ab7ee,string,,Full Day Name,Heldagsnavn,
ui_full_url_or_a_path_on_your_home_assistant_66f9c59,string,,Full URL or a path on your Home Assistant server (e.g. /local/vacuum.png),Fuld URL eller en sti på din Home Assistant-server (f.eks. /local/vacuum.png),don't translate Home Assistant
ui_gas_ead9650,string,,Gas,Gas,
ui_generating_your_rooms_01654a1,string,,Generating your rooms,Generering af dine værelser,
ui_get_started_bd2cb05,string,,Get Started,Kom i gang,
ui_give_a_humidifier_a_fan_select_input_select_to_860be4d,string,,"Give a humidifier a fan / select / input_select to control its speed; its options replace the humidifier's mode chips, and modes move to the dialog's nav bar.","Giv en luftfugter en ventilator / select / input_select for at styre dens hastighed; dens muligheder erstatter befugterens tilstandschips, og tilstande flyttes til dialogboksens navigeringslinje.",
ui_glow_6ae5a62,string,,glow,glød,
ui_glowphase_748e6d6,string,,glowPhase,glowPhase,
ui_glowpulse_9269294,string,,glowPulse,glødPulse,
ui_good_61dedcf,string,,Good,God,
ui_google_drive_07c2964,string,,Google Drive,Google Drive,don't translate Google Drive
ui_got_it_5b8027f,string,,Got it,Forstår det,
ui_got_it_let_s_explore_107038f,string,,Got it — let's explore,Forstået - lad os udforske,
ui_graph_sensor_c63cbb6,string,,Graph %1$s · %2$s sensor%3$s,Graf %1$s · %2$s sensor%3$s,keep %1$s %2$s %3$s
ui_graph_style_6acd980,string,,Graph Style,Grafstil,
ui_graphs_7839947,string,,Graphs,Grafer,
ui_grid_density_and_button_presentation_b7907e5,string,,Grid density and button presentation,Gittertæthed og knappræsentation,
ui_grid_density_width_and_tile_shape_267ad9a,string,,"Grid density, width, and tile shape","Gittertæthed, bredde og fliseform",
ui_grid_phases_0a5eae5,string,,Grid & phases,Gitter & faser,
ui_group_light_paused_for_manual_control_78d6b74,string,,%1$s group light%2$s paused for manual control.,%1$s gruppelys%2$s sat på pause for manuel kontrol.,keep %1$s %2$s
ui_group_related_cards_in_one_section_f978d2b,string,,Group related cards in one section,Gruppér relaterede kort i én sektion,
ui_guide_motion_579dcaf,string,,guide_motion,guide_motion,
ui_guide_progress_6138614,string,,guide_progress,guide_progress,
ui_gust_53f5da4,string,, (gust %1$s),(vindstød %1$s),keep %1$s; keep the space at the start/end
ui_h_0be1674,string,,%1$sh,%1$st,keep %1$s
ui_header_31341c6,string,,Header,Overskrift,
ui_header_appearance_40327c9,string,,Header appearance,Overskrifts udseende,
ui_header_custom_color_rrggbb_1887d0a,string,,Header custom color (#RRGGBB),Overskrifts tilpasset farve (#RRGGBB),
